date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
2020-01-02,04:59:16am,Bourbon Control,Pool,10,0.5,1.2,0,Aquatic Veg,Yes,Yes,0.5,0.1,Gravel,Rainbow Trout/Steelhead,51-60mm,1,overhead
2020-01-02,05:06:25am,Bourbon Control,Pool,10,0.8,2.2,0.2,"Branches, Small Woody Debris",Yes,Yes,1.8,0,Gravel,Rainbow Trout/Steelhead,51-60mm,6,overhead
2020-01-02,06:06:02am,Bourbon Control,Pool,10,0.8,2.2,0.2,"Branches, Small Woody Debris",Yes,Yes,1.8,0,Gravel,Winter Run Chinook,51-60mm,1,overhead
2020-01-02,06:09:48am,Bourbon Control,Riffle,10,0.9,1,0,Undercut Bank,Yes,Yes,0,0,Cobble,Rainbow Trout/Steelhead,51-60mm,7,overhead
2020-01-02,06:13:38am,Bourbon Control,Riffle,10,0.9,1,0,Undercut Bank,Yes,Yes,0,0,Gravel,Rainbow Trout/Steelhead,61-80mm,2,overhead
2020-01-02,06:15:00am,Bourbon Control,Riffle,10,0.9,1,0,Undercut Bank,Yes,NA,0,0,Cobble,Winter Run Chinook,51-60mm,3,overhead
2020-01-02,06:17:03am,Bourbon Control,Riffle,10,0.4,1.1,0,Aquatic Veg,Yes,NA,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,overhead
2020-01-02,06:19:46am,Bourbon Control,Riffle,10,1.1,2.3,0,Overhead cover,Yes,Yes,0.1,0.1,Cobble,Rainbow Trout/Steelhead,51-60mm,1,overhead
2020-01-02,06:24:30am,Bourbon Control,Riffle,10,0.6,1.1,0,Aquatic Veg,Yes,Yes,0.2,0.1,Cobble,Fall Run Chinook,41-50mm,1,overhead
2020-01-02,06:32:29am,Bourbon Control,Pool,10,1.6,16.5,0,Aquatic Veg,No,NA,1.5,0,Gravel,Spring Run Chinook,<41mm,10,no overhead
2020-01-02,06:37:02am,Bourbon Control,Pool,10,0.9,12.2,1.1,Aquatic Veg,No,Yes,6.3,0,Sand,Fall Run Chinook,<41mm,2,no overhead
2020-01-02,06:41:38am,Bourbon Control,Pool,10,2.1,30.6,1,Aquatic Veg,No,Yes,0,0.8,Cobble,Winter Run Chinook,61-80mm,40,no overhead
2020-01-02,06:50:53am,Bourbon Control,Pool,10,1.2,4.4,0,"Branches, Small Woody Debris",Yes,Yes,6.4,0,Sand,Fall Run Chinook,<41mm,3,overhead
2020-01-02,06:57:17am,Bourbon Control,Riffle,10,1,4.7,0.7,Aquatic Veg,No,Yes,0.2,0,Cobble,Fall Run Chinook,<41mm,60,no overhead
2020-01-02,07:00:20am,Bourbon Control,Riffle,10,0.6,2.5,0.4,Cobble,Yes,Yes,0.4,0.4,Gravel,Spring Run Chinook,<41mm,18,overhead
2020-01-02,07:03:39am,Bourbon Control,Riffle,10,0.9,9,0.2,Fine Woody Debris,Yes,Yes,0.3,1.1,Cobble,Rainbow Trout/Steelhead,61-80mm,1,overhead
2020-01-02,07:07:03am,Bourbon Control,Riffle,10,1.2,7.1,0,Fine Woody Debris,Yes,Yes,0.1,0.3,Gravel,Fall Run Chinook,<41mm,1,overhead
2020-01-03,03:28:05am,Bourbon Control,Riffle,8,2,8.4,1.2,"Branches, Small Woody Debris",NA,No,0,1.43,Sand,Winter Run Chinook,41-50mm,15,NA
2020-01-03,10:46:02am,Bourbon Control,Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-01-03,10:46:32am,Bourbon Control,Riffle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-01-03,10:56:19am,Bourbon Control,Riffle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
2020-01-29,06:04:14am,Bourbon Control,Flatwater,10,0.8,5,0,Aquatic Veg,No,No,0,0.11,Mud/Organic,Fall Run Chinook,41-50mm,10,no overhead
2020-01-29,07:28:38am,Bourbon Control,Pool,10,0.8,0.2,0,Undercut Bank,No,No,0,0.1,Bedrock,Fall Run Chinook,41-50mm,12,no overhead
2020-01-29,07:40:51am,Bourbon Control,Pool,10,0.8,0.6,0.6,Aquatic Veg,No,Yes,1.5,0.04,Sand,Fall Run Chinook,41-50mm,6,no overhead
2020-03-09,02:16:22pm,Bourbon Control,Riffle,10,1.3,6.9,0.1,Fine Woody Debris,Yes,Yes,0,0.3,Cobble,Fall Run Chinook,51-60mm,4,NA
2020-03-09,02:22:51pm,Bourbon Control,Riffle,10,0.8,3.6,1.8,Aquatic Veg,No,Yes,2.1,0,Mud/Organic,Fall Run Chinook,41-50mm,10,NA
2020-03-09,02:25:12pm,Bourbon Control,Riffle,10,1,3.3,0,Overhead cover,Yes,Yes,1.3,1,Sand,Fall Run Chinook,41-50mm,3,NA
2020-03-09,02:28:54pm,Bourbon Control,Riffle,10,1.6,5.5,3.7,Fine Woody Debris,No,Yes,0,0.1,Cobble,Fall Run Chinook,41-50mm,20,NA
2020-03-09,02:32:14pm,Bourbon Control,Riffle,10,1.6,5.5,3.7,Fine Woody Debris,No,Yes,0,0.1,Cobble,Rainbow Trout/Steelhead,41-50mm,5,NA
2020-03-09,02:35:09pm,Bourbon Control,Pool,10,2.1,5.3,0.7,Fine Woody Debris,No,Yes,0,0,Cobble,Fall Run Chinook,51-60mm,30,NA
2020-03-09,02:37:29pm,Bourbon Control,Pool,10,2.1,5.3,0.7,Fine Woody Debris,No,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,20,NA
2020-03-09,02:39:10pm,Bourbon Control,Pool,10,2,5.1,0,Fine Woody Debris,Yes,Yes,1.2,0,Mud/Organic,Fall Run Chinook,41-50mm,90,NA
2020-03-09,02:46:53pm,Bourbon Control,Pool,10,2,5.1,0,Fine Woody Debris,Yes,Yes,1.2,0,Mud/Organic,Fall Run Chinook,51-60mm,50,NA
2020-03-09,02:49:20pm,Bourbon Control,Pool,10,2,5.1,0,Fine Woody Debris,Yes,Yes,1.2,0,Mud/Organic,Spring Run Chinook,61-80mm,3,NA
2020-03-09,02:50:37pm,Bourbon Control,Pool,10,1.4,5.1,1.8,Fine Woody Debris,No,Yes,5.04,0.8,Gravel,Winter Run Chinook,81-100mm,1,NA
2020-03-09,02:54:54pm,Bourbon Control,Pool,10,1.2,4.8,0.4,Fine Woody Debris,No,Yes,4.2,0.2,Sand,Fall Run Chinook,51-60mm,5,NA
2020-03-09,02:58:23pm,Bourbon Control,Pool,10,1.1,6.4,0,"Branches, Small Woody Debris",Yes,Yes,4.1,0,Mud/Organic,Fall Run Chinook,41-50mm,25,NA
2020-03-09,03:01:49pm,Bourbon Control,Riffle,10,0.6,1.3,0,Fine Woody Debris,Yes,Yes,1.8,0,Gravel,Fall Run Chinook,41-50mm,60,NA
2020-03-09,03:04:57pm,Bourbon Control,Riffle,10,1.1,9.4,0,Fine Woody Debris,Yes,Yes,0,2.6,Cobble,Fall Run Chinook,51-60mm,5,NA
2020-03-09,03:06:52pm,Bourbon Control,Riffle,10,1.1,9.4,0,Fine Woody Debris,Yes,Yes,0,2.6,Cobble,Rainbow Trout/Steelhead,81-100mm,1,NA
2020-03-09,03:08:27pm,Bourbon Control,Riffle,10,1.1,4.3,0.5,Fine Woody Debris,Yes,Yes,1.6,1.2,Gravel,Spring Run Chinook,61-80mm,1,NA
2020-03-09,03:10:49pm,Bourbon Control,Riffle,0,1.1,4.3,0.5,Fine Woody Debris,Yes,Yes,1.6,1.2,Gravel,Fall Run Chinook,51-60mm,4,NA
2020-03-09,03:12:43pm,Bourbon Control,Riffle,10,1.3,7.1,1.6,Fine Woody Debris,No,Yes,0,0.4,Cobble,Spring Run Chinook,61-80mm,5,NA
2020-03-09,03:18:58pm,Bourbon Control,Flatwater,10,1.3,2.1,0,Aquatic Veg,Yes,Yes,0.6,0,Gravel,Fall Run Chinook,51-60mm,25,NA
2020-03-09,03:22:09pm,Bourbon Control,Flatwater,10,1.3,2.1,0,Aquatic Veg,Yes,Yes,0.6,0,Gravel,Spring Run Chinook,61-80mm,6,NA
2020-03-09,03:24:59pm,Bourbon Control,Riffle,10,1.1,2.1,0,"Branches, Small Woody Debris",Yes,Yes,0.7,0,Gravel,Fall Run Chinook,51-60mm,10,NA
2020-04-09,10:41:40am,Bourbon Control,Riffle,10,0.3,2.1,0.2,"Branches, Small Woody Debris",Yes,No,0,0,Sand,Rainbow Trout/Steelhead,<41mm,2,NA
2020-04-09,10:48:30am,Bourbon Control,Riffle,10,0.3,2.1,0.2,"Branches, Small Woody Debris",Yes,No,0,0,Sand,Rainbow Trout/Steelhead,41-50mm,2,NA
2020-04-09,10:52:57am,Bourbon Control,Riffle,10,0.5,4.4,0,Aquatic Veg,No,Yes,0.6,0,Mud/Organic,Spring Run Chinook,81-100mm,6,NA
2020-04-09,10:54:16am,Bourbon Control,Riffle,10,0.5,4.4,0,Aquatic Veg,No,Yes,0.6,0,Mud/Organic,Late Fall Run Run Chinook,<41mm,1,NA
2020-04-09,10:55:13am,Bourbon Control,Riffle,10,0.5,4.4,0,Aquatic Veg,No,Yes,0.6,0,Mud/Organic,Fall Run Chinook,61-80mm,3,NA
2020-04-09,11:02:20am,Bourbon Control,Riffle,10,0.4,1.3,0.1,"Branches, Small Woody Debris",Yes,Yes,1,0.74,Sand,Fall Run Chinook,51-60mm,1,NA
2020-04-09,11:04:27am,Bourbon Control,Riffle,10,0.4,1.3,0.1,"Branches, Small Woody Debris",Yes,Yes,1,0.74,Sand,Fall Run Chinook,61-80mm,1,NA
2020-04-09,11:12:45am,Bourbon Control,Pool,10,0.2,2.8,0.6,"Branches, Small Woody Debris",No,Yes,0.7,0,Sand,Rainbow Trout/Steelhead,<41mm,1,NA
2020-04-09,11:15:07am,Bourbon Control,Pool,10,0.3,1.7,0.6,Overhead cover,Yes,Yes,0,0.01,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
2020-04-09,11:20:34am,Bourbon Control,Riffle,10,1.3,9.4,0,Aquatic Veg,No,Yes,0.45,0,Cobble,Rainbow Trout/Steelhead,121-140mm,1,NA
2020-04-09,11:25:16am,Bourbon Control,Riffle,10,1.6,7.9,0,Aquatic Veg,No,Yes,0.5,0.25,Gravel,Rainbow Trout/Steelhead,121-140mm,1,NA
2020-04-09,11:29:02am,Bourbon Control,Riffle,10,1.6,7.9,0,Aquatic Veg,No,Yes,0.5,0.25,Gravel,Fall Run Chinook,61-80mm,1,NA
2020-04-09,11:37:02am,Bourbon Control,Riffle,10,0.9,5.9,0.4,Fine Woody Debris,Yes,Yes,0,0.19,Cobble,Fall Run Chinook,51-60mm,3,NA
2020-04-09,11:41:53am,Bourbon Control,Riffle,10,0.6,7.3,0,Aquatic Veg,Yes,Yes,0.8,0.43,Gravel,Rainbow Trout/Steelhead,121-140mm,1,NA
2020-04-09,11:46:06am,Bourbon Control,Riffle,10,0.6,4.3,0,Fine Woody Debris,Yes,Yes,4,0,Sand,Fall Run Chinook,61-80mm,60,NA
2020-04-09,11:48:10am,Bourbon Control,Riffle,10,0.6,4.3,0,Fine Woody Debris,Yes,Yes,4,0,Sand,Spring Run Chinook,81-100mm,6,NA
2020-04-09,11:52:54am,Bourbon Control,Pool,10,1.7,4.8,0,Aquatic Veg,No,Yes,3.8,0.07,Mud/Organic,Fall Run Chinook,61-80mm,30,NA
2020-04-09,11:56:56am,Bourbon Control,Pool,10,0.8,2.6,1.4,Fine Woody Debris,Yes,Yes,0.5,0.16,Sand,Spring Run Chinook,81-100mm,25,NA
2020-04-09,12:00:55pm,Bourbon Control,Pool,10,0.8,2.6,1.4,Fine Woody Debris,Yes,Yes,0.5,0.16,Sand,Fall Run Chinook,61-80mm,50,NA
2020-04-09,12:05:26pm,Bourbon Control,Riffle,10,0.8,7.8,0.3,"Branches, Small Woody Debris",No,Yes,0.5,2.02,Gravel,Rainbow Trout/Steelhead,41-50mm,1,NA
2020-04-09,12:09:30pm,Bourbon Control,Riffle,10,0.7,2.8,0,Overhead cover,Yes,Yes,1.5,1.28,Sand,Late Fall Run Run Chinook,<41mm,1,NA
2020-04-09,12:13:12pm,Bourbon Control,Riffle,10,0.7,2.8,0,Overhead cover,Yes,Yes,1.5,1.28,Sand,Fall Run Chinook,41-50mm,3,NA
2020-04-09,12:16:26pm,Bourbon Control,Riffle,10,1.2,5.7,1.5,"Branches, Small Woody Debris",No,Yes,1.2,0.21,Gravel,Spring Run Chinook,81-100mm,25,NA
2020-04-09,12:19:32pm,Bourbon Control,Riffle,10,1.2,5.7,1.5,"Branches, Small Woody Debris",No,Yes,1.2,0.21,Gravel,Winter Run Chinook,101-120mm,2,NA
2020-04-09,12:21:18pm,Bourbon Control,Riffle,10,1.2,5.7,1.5,"Branches, Small Woody Debris",No,Yes,1.2,0.21,Gravel,Fall Run Chinook,61-80mm,50,NA
2020-04-09,12:23:43pm,Bourbon Control,Riffle,10,1.5,8.5,0,Cobble,No,Yes,0,1.45,Cobble,Fall Run Chinook,41-50mm,10,NA
2020-04-09,12:26:29pm,Bourbon Control,Riffle,10,1.5,8.5,0,Cobble,No,Yes,0,1.45,Cobble,Spring Run Chinook,81-100mm,12,NA
2020-04-09,12:30:30pm,Bourbon Control,Riffle,10,1.7,1,0,Fine Woody Debris,Yes,Yes,1.1,0,Gravel,Rainbow Trout/Steelhead,51-60mm,1,NA
2020-04-09,12:37:30pm,Bourbon Control,Flatwater,10,0.3,0.3,0.1,Overhead cover,Yes,Yes,0,0.02,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
2018-03-26,NA,Clear Creek Control,Pool,10,0.6,2.4000000953674316,0,"Branches, Small Woody Debris",NA,No,0,0,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,NA
2018-03-26,NA,Clear Creek Control,Pool,10,0.9,8.399999618530273,0,Fine Woody Debris,NA,No,0,0.01,Mud/Organic,Fall Run Chinook,41-50mm,35,NA
2018-03-26,NA,Clear Creek Control,Flatwater,10,1.1,3,0,Fine Woody Debris,NA,Yes,0,0.01,Cobble,Rainbow Trout/Steelhead,41-50mm,4,NA
2018-03-26,NA,Clear Creek Control,Pool,10,1.2,5.099999904632568,0,Fine Woody Debris,NA,No,0,0.02,Mud/Organic,Rainbow Trout/Steelhead,<41mm,1,NA
2018-03-26,NA,Clear Creek Control,Pool,10,0.7,5.599999904632568,0.4000000059604645,"Branches, Small Woody Debris",NA,No,0,0.02,Mud/Organic,Fall Run Chinook,41-50mm,25,NA
2018-03-26,NA,Clear Creek Control,Pool,10,1.1,5.099999904632568,0,Fine Woody Debris,NA,No,0,0.02,Mud/Organic,Fall Run Chinook,41-50mm,20,NA
2018-03-26,NA,Clear Creek Control,Pool,10,0.6,7.199999809265137,0,Fine Woody Debris,NA,No,0,0.02,Mud/Organic,Fall Run Chinook,51-60mm,5,NA
2018-03-26,NA,Clear Creek Control,Pool,10,1,3.4000000953674316,0,Fine Woody Debris,NA,No,0,0.02,Mud/Organic,Fall Run Chinook,51-60mm,11,NA
2018-03-26,NA,Clear Creek Control,Pool,10,1.3,3.5999999046325684,0,Fine Woody Debris,NA,No,0,0.03,Gravel,Fall Run Chinook,41-50mm,1,NA
2018-03-26,NA,Clear Creek Control,Pool,10,1,4.199999809265137,0,Fine Woody Debris,NA,No,0,0.03,Mud/Organic,Fall Run Chinook,41-50mm,7,NA
2018-03-26,NA,Clear Creek Control,Pool,10,0.8,3.700000047683716,0,Fine Woody Debris,NA,No,0,0.03,Mud/Organic,Winter Run Chinook,61-80mm,1,NA
2018-03-26,NA,Clear Creek Control,Flatwater,10,0.7,3.5,0,"Branches, Small Woody Debris",NA,No,0,0.04,Cobble,Fall Run Chinook,41-50mm,22,NA
2018-03-26,NA,Clear Creek Control,Flatwater,10,1.9,12.100000381469727,7,Fine Woody Debris,NA,No,0,0.1,Mud/Organic,Fall Run Chinook,41-50mm,30,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.1,6,1.2000000476837158,"Branches, Small Woody Debris",NA,No,0,0,Mud/Organic,Fall Run Chinook,41-50mm,35,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.33,3.5999999046325684,0.5,Fine Woody Debris,NA,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
2018-04-25,NA,Clear Creek Control,Flatwater,10,1.2,1.7999999523162842,0,"Branches, Small Woody Debris",NA,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
2018-04-25,NA,Clear Creek Control,Flatwater,10,0.95,5.199999809265137,2.0999999046325684,"Branches, Small Woody Debris",NA,Yes,1.5,0,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,10,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.26,12,1.2999999523162842,Fine Woody Debris,NA,No,0,0,Mud/Organic,Fall Run Chinook,51-60mm,8,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.16,7.400000095367432,1.5,Fine Woody Debris,NA,No,0,0,Mud/Organic,Fall Run Chinook,51-60mm,100,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.16,7.400000095367432,1.5,Fine Woody Debris,NA,No,0,0,Mud/Organic,Fall Run Chinook,61-80mm,160,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.6,7.5,0.20000000298023224,"Branches, Small Woody Debris",NA,No,0,0.02,Mud/Organic,Rainbow Trout/Steelhead,41-50mm,12,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.6,7.5,0.20000000298023224,"Branches, Small Woody Debris",NA,No,0,0.02,Mud/Organic,Fall Run Chinook,51-60mm,30,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.4,4.5,1.2999999523162842,Fine Woody Debris,NA,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,<41mm,1,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.12,6,1.899999976158142,"Branches, Small Woody Debris",NA,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,<41mm,1,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.3,1.5,0.800000011920929,Fine Woody Debris,NA,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,<41mm,1,NA
2018-04-25,NA,Clear Creek Control,Pool,10,1.3,1.5,0.800000011920929,Fine Woody Debris,NA,Yes,0,0.03,Cobble,Fall Run Chinook,41-50mm,1,NA
2018-04-25,NA,Clear Creek Control,Flatwater,10,1.5,6.300000190734863,0.8999999761581421,"Branches, Small Woody Debris",NA,Yes,0.5,0.03,Cobble,Fall Run Chinook,51-60mm,100,NA
2018-04-25,NA,Clear Creek Control,Flatwater,10,1.5,6.300000190734863,0.8999999761581421,"Branches, Small Woody Debris",NA,Yes,0.5,0.03,Cobble,Fall Run Chinook,61-80mm,220,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.7,12.600000381469727,6.699999809265137,"Branches, Small Woody Debris",NA,Yes,2.5,0.08,Mud/Organic,Late Fall Run Run Chinook,<41mm,10,NA
2018-04-25,NA,Clear Creek Control,Pool,10,2.7,12.600000381469727,6.699999809265137,"Branches, Small Woody Debris",NA,Yes,2.5,0.08,Mud/Organic,Fall Run Chinook,51-60mm,50,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.6,4,1,Fine Woody Debris,NA,Yes,0.7,0.29,Sand,Rainbow Trout/Steelhead,<41mm,1,NA
2018-04-25,NA,Clear Creek Control,Riffle,18,0.6,4,1,Fine Woody Debris,NA,Yes,0.7,0.29,Sand,Rainbow Trout/Steelhead,41-50mm,1,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.9,11.699999809265137,5.300000190734863,Fine Woody Debris,NA,Yes,0,0.32,Cobble,Fall Run Chinook,51-60mm,7,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.9,11.699999809265137,5.300000190734863,Fine Woody Debris,NA,Yes,0,0.32,Cobble,Fall Run Chinook,61-80mm,1,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.55,10.800000190734863,1.7000000476837158,"Branches, Small Woody Debris",NA,Yes,0,0.4,Cobble,Fall Run Chinook,51-60mm,3,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.55,10.800000190734863,1.7000000476837158,"Branches, Small Woody Debris",NA,Yes,0,0.4,Cobble,Winter Run Chinook,81-100mm,1,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.8,11.600000381469727,1.2000000476837158,Boulder,NA,Yes,0.6,0.52,Gravel,Rainbow Trout/Steelhead,<41mm,2,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.6,6.800000190734863,2.799999952316284,Fine Woody Debris,NA,Yes,0.5,0.56,Gravel,Fall Run Chinook,51-60mm,2,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.5,12.300000190734863,0.8999999761581421,Cobble,NA,Yes,0.9,0.82,Gravel,Rainbow Trout/Steelhead,<41mm,5,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.7,8.300000190734863,4.199999809265137,Fine Woody Debris,NA,Yes,1.2,1.18,Gravel,Fall Run Chinook,51-60mm,3,NA
2018-04-25,NA,Clear Creek Control,Riffle,10,0.7,8.300000190734863,4.199999809265137,Fine Woody Debris,NA,Yes,1.2,1.18,Gravel,Fall Run Chinook,61-80mm,2,NA
2018-05-25,NA,Clear Creek Control,Flatwater,10,3.1,9,1.5,Fine Woody Debris,NA,No,0,0.08,Mud/Organic,Fall Run Chinook,61-80mm,50,NA
2018-05-25,NA,Clear Creek Control,Flatwater,10,3.1,9,1.5,Fine Woody Debris,NA,No,0,0.08,Mud/Organic,Fall Run Chinook,81-100mm,50,NA
2018-05-25,NA,Clear Creek Control,Pool,10,2.6,13,0,"Branches, Small Woody Debris",NA,No,0,0.25,Mud/Organic,Fall Run Chinook,51-60mm,25,NA
2018-05-25,NA,Clear Creek Control,Pool,10,1.2,95,0.4000000059604645,"Branches, Small Woody Debris",NA,No,0,0.27,Mud/Organic,Late Fall Run Run Chinook,41-50mm,5,NA
2018-05-25,NA,Clear Creek Control,Pool,10,1.2,9.5,0.4000000059604645,"Branches, Small Woody Debris",NA,No,0,0.27,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,3,NA
2018-05-25,NA,Clear Creek Control,Flatwater,10,3,12,2.5,"Branches, Small Woody Debris",NA,No,0,0.34,Mud/Organic,Fall Run Chinook,51-60mm,48,NA
2018-05-25,NA,Clear Creek Control,Flatwater,10,3,12,2.5,"Branches, Small Woody Debris",NA,No,0,0.34,Mud/Organic,Fall Run Chinook,81-100mm,80,NA
2018-05-25,NA,Clear Creek Control,Flatwater,10,2.2,6,2.5,"Branches, Small Woody Debris",NA,Yes,1.8,0.6,Mud/Organic,Rainbow Trout/Steelhead,51-60mm,3,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.25,4.400000095367432,0.009999999776482582,Aquatic Veg,NA,Yes,0,0.84,Gravel,Fall Run Chinook,61-80mm,10,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,2,13,0,"Branches, Small Woody Debris",NA,Yes,0,0.93,Cobble,Late Fall Run Run Chinook,41-50mm,10,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.6,8.5,0,"Branches, Small Woody Debris",NA,Yes,0,1.02,Cobble,Rainbow Trout/Steelhead,61-80mm,12,NA
2018-05-25,NA,Clear Creek Control,Pool,10,2.4,12.5,0,"Branches, Small Woody Debris",NA,Yes,3.5,1.07,Sand,Fall Run Chinook,51-60mm,45,NA
2018-05-25,NA,Clear Creek Control,Pool,10,2.1,3.5999999046325684,1.600000023841858,Fine Woody Debris,NA,Yes,0.5,1.07,Sand,Fall Run Chinook,61-80mm,18,NA
2018-05-25,NA,Clear Creek Control,Pool,10,2.4,12.5,0,"Branches, Small Woody Debris",NA,Yes,3.5,1.07,Sand,Fall Run Chinook,81-100mm,80,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,0.6,1.2999999523162842,0,"Branches, Small Woody Debris",NA,Yes,1,1.36,Sand,Fall Run Chinook,51-60mm,17,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.2,6.5,0.5,Aquatic Veg,NA,Yes,0,2.6,Gravel,Fall Run Chinook,61-80mm,5,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.8,10.300000190734863,9.5,Aquatic Veg,NA,Yes,0,2.72,Cobble,Rainbow Trout/Steelhead,61-80mm,4,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.7,26.200000762939453,0.25,Boulder,NA,Yes,0,3.07,Gravel,Fall Run Chinook,51-60mm,8,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.3,7,0,"Branches, Small Woody Debris",NA,Yes,0,3.45,Cobble,Rainbow Trout/Steelhead,61-80mm,3,NA
2018-05-25,NA,Clear Creek Control,Riffle,10,1.1,4.699999809265137,1.399999976158142,Fine Woody Debris,NA,Yes,0,4.2,Cobble,Fall Run Chinook,51-60mm,4,NA
2018-07-03,NA,Clear Creek Control,Flatwater,12,2.5,12,0,"Branches, Small Woody Debris",NA,Yes,2.4,0.2,Sand,Fall Run Chinook,81-100mm,1,NA
2018-07-03,NA,Clear Creek Control,Flatwater,12,2.45,6.5,0,"Branches, Small Woody Debris",NA,No,0,0.6,Sand,Rainbow Trout/Steelhead,81-100mm,5,NA
2018-08-27,10:31:11am,Clear Creek Control,Pool,10,2,7.5,0,Fine Woody Debris,NA,Yes,1.5,0.1,Mud/Organic,Rainbow Trout/Steelhead,61-80mm,1,NA
2018-08-27,11:12:00am,Clear Creek Control,Pool,10,2.08,6.900000095367432,0,Fine Woody Debris,NA,Yes,3.5,0.2,Sand,Rainbow Trout/Steelhead,121-140mm,1,NA
2018-08-27,10:54:37am,Clear Creek Control,Pool,10,1.75,4.75,1.3300000429153442,Fine Woody Debris,NA,Yes,0,0.2,Cobble,Late Fall Run Run Chinook,41-50mm,1,NA
2018-08-27,10:57:28am,Clear Creek Control,Pool,10,1.42,4.329999923706055,0.5,Fine Woody Debris,NA,Yes,0,0.2,Cobble,Late Fall Run Run Chinook,41-50mm,2,NA
2018-08-27,11:01:41am,Clear Creek Control,Pool,10,1.33,4.25,0.5,Fine Woody Debris,NA,Yes,0,0.2,Cobble,Late Fall Run Run Chinook,51-60mm,1,NA
2018-08-27,11:08:15am,Clear Creek Control,Pool,10,2.33,7,0.5,Fine Woody Debris,NA,Yes,1.66,0.2,Sand,Rainbow Trout/Steelhead,51-60mm,1,NA
2018-08-27,10:37:59am,Clear Creek Control,Pool,10,2.16,7.5,0.07999999821186066,Fine Woody Debris,NA,Yes,0.25,0.2,Mud/Organic,Late Fall Run Run Chinook,61-80mm,1,NA
2018-08-27,11:23:40am,Clear Creek Control,Pool,10,2.08,7.079999923706055,0.07999999821186066,"Branches, Small Woody Debris",NA,Yes,1,0.2,Sand,Rainbow Trout/Steelhead,61-80mm,1,NA
2018-08-27,11:18:46am,Clear Creek Control,Pool,10,2.08,7.079999923706055,0.07999999821186066,"Branches, Small Woody Debris",NA,Yes,1,0.2,Sand,Fall Run Chinook,81-100mm,1,NA
2018-08-27,11:16:42am,Clear Creek Control,Pool,10,2.08,6.900000095367432,0,Fine Woody Debris,NA,Yes,2.5,0.2,Sand,Rainbow Trout/Steelhead,81-100mm,1,NA
2018-08-27,11:25:44am,Clear Creek Control,Pool,10,2.2,7.75,0,Overhead cover,NA,Yes,0.6,0.4,Sand,Fall Run Chinook,81-100mm,1,NA
2018-08-27,11:38:06am,Clear Creek Control,Riffle,10,1.84,7.840000152587891,0,"Branches, Small Woody Debris",NA,Yes,0.5,0.5,Gravel,Late Fall Run Run Chinook,51-60mm,1,NA
